security,num_trades,p900000_trade_value,p950000_trade_value,p990000_trade_value,p999000_trade_value,p999900_trade_value,p999990_trade_value,p999999_trade_value,trade_volume_bin,cluster,final_cluster,trade_volume_bin_rank,sector,industry
FFIV,510,17010.000000000004,25030.49999999997,43870.39999999996,77319.62999999966,88281.9629999997,89378.19630000011,89487.81962999946,25,1.0,25__1,9,Computer and Technology,Internet - Software
FGEN,1,7265.000000000001,7265.000000000001,7265.000000000001,7265.000000000001,7265.000000000001,7265.000000000001,7265.000000000001,0,0.0,0__0,14,Medical,Medical - Drugs
FHI,1,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,0,2.0,0__2,14,Finance,Financial - Investment Management
FHN,70,12993.000000000002,20580.499999999996,243895.2000000015,656189.5199999983,697418.9519999989,701541.8952000055,701954.1895200025,20,1.0,20__1,10,Finance,Banks - Southwest
FI,1945,14457.000000000022,19375.999999999996,45253.79999999999,393199.0080000051,1196284.4783999263,1344478.047840166,1359297.4047839204,35,4.0,35__4,7,Business Services,Financial Transaction Services
FICO,4025,16378.8,23359.999999999945,54975.99999999998,149522.68800000224,216000.0,216000.0,216000.0,35,0.0,35__0,7,Computer and Technology,Computers - IT Services
FIGS,4,17055.0,18427.499999999996,19525.499999999996,19772.55,19797.254999999997,19799.7255,19799.97255,5,3.0,5__3,13,Retail-Wholesale,Retail - Apparel and Shoes
FINV,8,32224.5,34854.74999999999,36958.95,37432.395000000004,37479.739499999996,37484.47395,37484.947395,10,0.0,10__0,12,Finance,Financial - Miscellaneous Services
FIP,9,9690.0,9870.0,10014.0,10046.4,10049.64,10049.964,10049.9964,10,0.0,10__0,12,Finance,Real Estate - Operations
FIS,498,15909.0,21022.49999999995,71873.97999999952,280880.6249999973,365588.0625000051,374058.80625000806,374905.8806250008,25,1.0,25__1,9,Business Services,Financial Transaction Services
FITB,178,20143.500000000007,38018.25000000002,99222.39999999969,186371.00000000058,198637.1000000007,199863.71000000052,199986.3709999994,25,1.0,25__1,9,Finance,Banks - Major Regional
FIVE,3024,15739.20000000001,33578.39999999999,215079.99999999994,610902.4799999994,731372.6518000254,772437.2651800232,776543.726517968,35,1.0,35__1,7,Retail-Wholesale,Retail - Miscellaneous
FIVN,310,21280.00000000002,38446.00000000002,88000.00000000001,255654.4599999973,284315.4460000027,287181.5446000014,287468.15445999836,25,1.0,25__1,9,Computer and Technology,Internet - Software
FIX,415,18000.0,30477.999999999985,54106.000000000095,209497.34000000198,267693.7339999984,273513.37339999893,274095.33733999456,25,1.0,25__1,9,Construction,Building Products - Air Conditioner and Heating
FIZZ,7,7248.000000000003,9683.999999999995,11632.799999999996,12071.279999999999,12115.127999999997,12119.512800000004,12119.951280000001,10,0.0,10__0,12,Consumer Staples,Beverages - Soft drinks
FL,1008,18037.500000000007,26627.499999999993,82464.99999999997,301455.3000000047,322693.9700000009,324769.3970000016,324976.93969999836,30,0.0,30__0,8,Retail-Wholesale,Retail - Apparel and Shoes
FLEX,213,29984.000000000007,65000.0,117094.79999999996,162713.96000000037,169424.39600000024,170095.43960000033,170162.54395999984,25,0.0,25__0,9,Computer and Technology,Electronics - Miscellaneous Products
FLG,160,13621.199999999997,19185.099999999995,44460.79999999996,74280.82500000023,78262.58250000034,78660.75825000019,78700.5758250001,20,0.0,20__0,10,Finance,Banks - Northeast
FLGT,2,3990.0,3995.0,3999.0,3999.9,3999.99,3999.999,3999.9999,5,0.0,5__0,13,Medical,Medical Info Systems
FLNC,148,17663.700000000004,27980.4,54955.30000000001,62088.50000000004,62683.84999999998,62743.385000000075,62749.338500000005,20,0.0,20__0,10,Oils-Energy,Alternative Energy - Other
FLNG,22,13614.80000000001,18004.799999999996,35362.15999999999,39464.21599999999,39874.42160000004,39915.44216000003,39919.544216,15,0.0,15__0,11,Transportation,Transportation - Shipping
FLO,1,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,0,0.0,0__0,14,Consumer Staples,Food - Miscellaneous
FLR,557,15516.000000000002,24199.99999999993,183842.7999999992,610653.9599999893,745056.3959999928,758496.6396000145,759840.6639600106,25,1.0,25__1,9,Construction,Engineering - R and D Services
FLS,42,15422.199999999999,28190.700000000004,48841.199999999895,59424.12000000009,60482.41199999997,60588.24120000014,60598.82411999991,15,0.0,15__0,11,Industrial Products,Manufacturing - General Industrial 
FLUT,2105,14076.000000000007,25139.599999999973,79718.80000000003,345900.60000000586,446655.9360000016,451609.59359999775,452104.95935999614,35,0.0,35__0,7,Consumer Discretionary,Gaming
FLWS,6,6000.0,6600.0,7080.0,7188.0,7198.800000000001,7199.88,7199.988,10,0.0,10__0,12,Retail-Wholesale,Retail - Mail Order
FLYW,33,9980.0,28331.999999999996,90959.99999999997,117096.0,119709.60000000003,119970.96000000014,119997.09599999992,15,0.0,15__0,11,Computer and Technology,Internet - Software
FMC,196,13260.0,20488.75,49496.50000000001,136537.50000000073,155403.7500000007,157290.37500000067,157479.03749999794,25,1.0,25__1,9,Consumer Staples,Agriculture - Operations
FMNB,1,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,0,0.0,0__0,14,Finance,Banks - Midwest
FMX,9,18692.600000000002,22157.799999999996,24929.959999999995,25553.695999999996,25616.0696,25622.306959999998,25622.930695999996,10,0.0,10__0,12,Consumer Staples,Beverages - Soft drinks
FN,336,21080.0,42862.5,470919.9999999923,1364224.0000000135,1564902.3999999976,1584970.2399999923,1586977.0239999956,25,0.0,25__0,9,Computer and Technology,Electronics - Miscellaneous Components
FND,715,23760.000000000004,48059.99999999994,166300.40000000002,1084072.999999972,1408907.29999998,1441390.7300000326,1444639.0729999917,30,2.0,30__2,8,Retail-Wholesale,Retail - Home Furnishings
FNF,11,18000.0,90000.0,147600.00000000006,160560.00000000003,161856.0000000001,161985.60000000003,161998.56000000006,10,2.0,10__2,12,Finance,Insurance - Multi line
FNGR,93,7959.999999999999,8657.999999999995,13245.599999999955,35142.060000000034,37331.706000000195,37550.67060000017,37572.567059999754,20,0.0,20__0,10,Business Services,Technology Services
FNKO,45,33730.0,62367.99999999992,747000.0000000027,1222200.0000000037,1269720.0000000037,1274472.000000003,1274947.199999997,15,1.0,15__1,11,Consumer Discretionary,Consumer Products - Discretionary
FNV,173,11388.0,15380.000000000002,21583.440000000002,26867.772000000015,27633.877199999988,27710.487719999972,27718.14877200004,20,0.0,20__0,10,Basic Materials,Mining - Gold
FOA,3,5742.0,5803.5,5852.7,5863.77,5864.877,5864.9877,5864.99877,5,0.0,5__0,13,Finance,Financial - Mortgage & Related Services
FOLD,28,52750.00000000003,125074.99999999991,149460.0,149946.0,149994.6,149999.46,149999.946,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
FOR,1,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,0,0.0,0__0,14,Finance,Real Estate - Development
FORM,167,15832.800000000008,29144.99999999998,107838.4000000003,212768.41000000018,221189.34099999937,222031.43410000074,222115.64340999958,20,0.0,20__0,10,Computer and Technology,Electronics - Semiconductors
FOSL,6,10237.5,11156.25,11891.25,12056.625,12073.1625,12074.81625,12074.981625,10,0.0,10__0,12,Retail-Wholesale,Retail - Apparel and Shoes
FOUR,880,18211.500000000004,29504.999999999996,78420.00000000007,283493.9199999994,308429.3920000003,310922.9392000007,311172.2939199983,30,0.0,30__0,8,Business Services,Financial Transaction Services
FOX,5,6235.2,6498.599999999999,6709.319999999999,6756.731999999999,6761.473199999999,6761.947319999999,6761.994731999999,5,0.0,5__0,13,Consumer Discretionary,Broadcast Radio and Television
FOXA,86,12902.5,22747.5,74097.00000000026,108659.70000000029,112115.97000000009,112461.59700000001,112496.15970000006,20,0.0,20__0,10,Consumer Discretionary,Broadcast Radio and Television
FOXF,8,37499.99999999999,46249.999999999985,53249.99999999999,54825.00000000001,54982.5,54998.25,54999.825,10,0.0,10__0,12,Auto-Tires-Trucks,Automotive - Domestic
FPH,1,3050.0,3050.0,3050.0,3050.0,3050.0,3050.0,3050.0,0,0.0,0__0,14,Finance,Real Estate - Development
FRGE,2,5676.0,5753.0,5814.6,5828.46,5829.8460000000005,5829.9846,5829.99846,5,0.0,5__0,13,Finance,Financial - Miscellaneous Services
FRHC,10,9479.999999999998,10739.999999999996,11748.0,11974.8,11997.480000000001,11999.748,11999.974799999998,10,0.0,10__0,12,Finance,Financial - Miscellaneous Services
FRME,1,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,0,0.0,0__0,14,Finance,Banks - Midwest
FRO,266,17535.0,37831.25,144721.00000000096,207350.00000000015,209735.0,209973.5000000004,209997.34999999986,25,1.0,25__1,9,Transportation,Transportation - Shipping
FROG,437,13410.000000000005,32895.99999999998,85592.39999999998,219147.87600000156,247580.78760000222,250424.07876000268,250708.4078759974,25,1.0,25__1,9,Computer and Technology,Internet - Software
FRPT,467,17343.000000000036,41596.499999999985,199576.99999999817,525270.6999999995,552972.0699999993,555742.2069999999,556019.2206999989,25,1.0,25__1,9,Consumer Staples,Food - Miscellaneous
FRSH,338,16560.0,29426.249999999985,73149.99999999997,82146.40200000007,84043.24019999996,84232.92402000025,84251.892402,25,1.0,25__1,9,Computer and Technology,Internet - Software
FRSX,1,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,0,0.0,0__0,14,Business Services,Technology Services
FRT,10,189465.99999999997,192597.99999999997,195103.6,195667.36,195723.736,195729.3736,195729.93736,10,2.0,10__2,12,Finance,REIT and Equity Trust - Retail
FSK,9,7184.000000000001,8291.999999999998,9178.4,9377.84,9397.784,9399.778400000001,9399.97784,10,0.0,10__0,12,Finance,Financial - SBIC & Commercial Industry
FSLR,32417,17400.0,29450.0,118272.00000000003,963510.4639999658,3697059.8399996134,4400000.0,4400000.0,45,1.0,45__1,5,Oils-Energy,Solar
FSLY,377,14917.20000000001,20839.999999999996,90600.00000000003,191224.00000000064,200022.40000000008,200902.24000000005,200990.22399999958,25,1.0,25__1,9,Computer and Technology,Internet - Software
FSM,10,8121.999999999998,10830.999999999993,12998.2,13485.819999999998,13534.582000000002,13539.4582,13539.945819999997,10,0.0,10__0,12,Basic Materials,Mining - Miscellaneous
FSS,3,18675.0,18675.0,18675.0,18675.0,18675.0,18675.0,18675.0,5,3.0,5__3,13,Conglomerates,Diversified Operations
FTAI,4238,14931.200000000012,22561.499999999996,72886.5000000004,402959.33999999566,1170185.1199998476,1377018.5119999354,1397701.8511999443,35,4.0,35__4,7,Aerospace,Aerospace - Defense Equipment
FTDR,16,49423.0,61984.49999999999,92076.89999999998,98847.68999999997,99524.769,99592.47690000002,99599.24768999995,10,0.0,10__0,12,Construction,Building Products - Miscellaneous
FTEK,1,9970.0,9970.0,9970.0,9970.0,9970.0,9970.0,9970.0,0,2.0,0__2,14,Industrial Products,Pollution Control
FTI,51,256000.0,269500.0,420000.0,528000.0000000007,538799.9999999994,539880.0000000012,539987.9999999997,15,1.0,15__1,11,Oils-Energy,Oil and Gas - Field Services
FTNT,4315,15600.0,22853.50000000002,62812.3799999996,413350.7999999976,897814.4247999244,972231.4424800448,979673.1442480393,35,0.0,35__0,7,Computer and Technology,Security
FTRE,111,40250.0,63280.0,95737.50000000009,139761.25000000003,144476.1250000002,144947.61250000028,144994.7612499997,20,0.0,20__0,10,Medical,Medical - Biomedical and Genetics
FTV,49,17460.000000000065,66039.99999999978,86134.99999999999,86134.99999999999,86134.99999999999,86134.99999999999,86134.99999999999,15,0.0,15__0,11,Computer and Technology,Electronics - Testing Equipment
FUBO,1299,13393.599999999999,20201.799999999996,45220.00000000001,128800.23999999999,212696.82600000637,223634.68260000276,224728.4682599875,30,0.0,30__0,8,Consumer Discretionary,Broadcast Radio and Television
FUL,3,19026.0,20763.0,22152.6,22465.26,22496.526,22499.6526,22499.965259999997,5,3.0,5__3,13,Basic Materials,Chemical - Specialty
FUN,54,12500.0,14321.84999999998,35935.899999999994,37352.59000000001,37494.259000000005,37508.42590000001,37509.84258999999,15,0.0,15__0,11,Consumer Discretionary,Leisure and Recreation Services
FUTU,12061,16875.0,27606.0,73484.99999999968,173322.70000000185,506525.75999997236,550998.1189999998,551121.3118999989,40,1.0,40__1,6,Business Services,Technology Services
FVCB,1,6550.0,6550.0,6550.0,6550.0,6550.0,6550.0,6550.0,0,0.0,0__0,14,Finance,Banks - Southeast
FVRR,268,12552.000000000013,16966.749999999996,39063.999999999985,111038.70500000038,134079.8704999995,136383.98705000323,136614.3987049992,25,1.0,25__1,9,Retail-Wholesale,Internet - Commerce
FWONK,13,163200.0000000001,210699.9999999999,243039.99999999994,250316.49999999997,251044.14999999994,251116.91500000007,251124.19150000002,10,2.0,10__2,12,Consumer Discretionary,Media Conglomerates
FWRD,712,10615.499999999998,17779.99999999997,111715.0399999999,329862.5799999997,343441.258,344799.12579999975,344934.9125799995,30,0.0,30__0,8,Transportation,Transportation - Truck
FWRG,3,14898.0,15479.0,15943.8,16048.38,16058.838,16059.883800000001,16059.988379999999,5,3.0,5__3,13,Retail-Wholesale,Retail - Restaurants
FYBR,183,43450.00000000004,102704.50000000007,345533.1000000007,689265.690000004,743926.5689999976,749392.6569000063,749939.2656900015,25,0.0,25__0,9,Computer and Technology,Communication - Network Software
G,3,3490.7999999999997,3530.3999999999996,3562.0799999999995,3569.2079999999996,3569.9207999999994,3569.9920799999995,3569.9992079999997,5,0.0,5__0,13,Computer and Technology,Computers - IT Services
GALT,159,12718.40000000001,17424.99999999999,121248.49999999895,316496.15000000224,341249.6150000027,343724.9615000018,343972.4961500002,20,1.0,20__1,10,Medical,Medical - Drugs
GAMB,12,11052.000000000002,14113.499999999996,16766.700000000004,17363.670000000006,17423.367000000006,17429.336700000003,17429.933669999995,10,0.0,10__0,12,Business Services,Advertising and Marketing
GANX,1,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,0,0.0,0__0,14,Medical,Medical - Drugs
GAP,1634,18834.9,36640.14999999989,149010.00000000023,466514.99999999825,511734.0000000013,514673.4000000015,514967.33999999834,30,0.0,30__0,8,Retail-Wholesale,Retail - Apparel and Shoes
GATX,1,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0,3020.0,0,0.0,0__0,14,Transportation,Transportation - Equipment and Leasing
GBCI,2,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5,0.0,5__0,13,Finance,Banks - West
GBDC,1,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,7450.0,0,0.0,0__0,14,Finance,Financial - SBIC & Commercial Industry
GBTG,1,3990.0000000000005,3990.0000000000005,3990.0000000000005,3990.0000000000005,3990.0000000000005,3990.0000000000005,3990.0000000000005,0,0.0,0__0,14,Computer and Technology,Internet - Software
GBX,17,8583.0,17540.99999999997,44104.2,50080.92,50678.592000000004,50738.35920000003,50744.33591999998,10,0.0,10__0,12,Transportation,Transportation - Equipment and Leasing
GCI,2,5523.0,5611.5,5682.3,5698.23,5699.823,5699.9823,5699.99823,5,0.0,5__0,13,Business Services,Advertising and Marketing
GCO,16,24040.0,35170.0,54777.99999999999,59189.79999999999,59630.98,59675.09800000002,59679.50979999997,10,0.0,10__0,12,Retail-Wholesale,Retail - Apparel and Shoes
GCT,401,19520.0,31080.0,60900.0,374942.00000000594,469494.1999999946,478949.4200000099,479894.9419999965,25,1.0,25__1,9,Business Services,Technology Services
GD,720,12751.0,23496.499999999967,56111.49999999972,167927.31999999972,171628.73199999984,171998.87320000044,172035.88731999998,30,0.0,30__0,8,Aerospace,Aerospace - Defense
GDDY,682,13259.0,19885.49999999999,61667.05999999948,719596.1999999944,805279.6200000058,813847.9620000038,814704.796200002,30,0.0,30__0,8,Computer and Technology,Internet - Delivery Services
GDEN,3,21512.0,23426.0,24957.2,25301.72,25336.172,25339.6172,25339.96172,5,3.0,5__3,13,Consumer Discretionary,Gaming
GDOT,1,5799.999999999999,5799.999999999999,5799.999999999999,5799.999999999999,5799.999999999999,5799.999999999999,5799.999999999999,0,0.0,0__0,14,Business Services,Financial Transaction Services
GDRX,2,26697.6,27940.799999999996,28935.359999999997,29159.135999999995,29181.5136,29183.75136,29183.975135999997,5,3.0,5__3,13,Medical,Medical Services
GDS,923,16440.0,24849.599999999988,69903.41999999998,201394.04399999915,229522.60440000222,232335.4604400029,232616.746043998,30,0.0,30__0,8,Business Services,Technology Services
GDYN,5,7668.0,7974.0,8218.8,8273.88,8279.388,8279.9388,8279.99388,5,0.0,5__0,13,Computer and Technology,Computers - IT Services
GE,10953,17100.0,25715.999999999985,114011.99999999917,721087.2000000711,2043885.024000108,2515742.985600012,2563422.298559737,40,0.0,40__0,6,Aerospace,Aerospace - Defense
GEF,5,10400.0,11200.0,11840.0,11984.0,11998.4,11999.84,11999.984,5,0.0,5__0,13,Industrial Products,Containers - Paper and Packaging
GEHC,799,19724.000000000065,35311.99999999997,180139.99999999988,619389.9999999997,759439.0000000044,773443.9000000049,774844.3899999938,30,2.0,30__2,8,Medical,Medical - Products
GEL,4,24000.000000000004,26999.999999999993,29399.999999999996,29939.999999999996,29993.999999999996,29999.400000000005,29999.94,5,3.0,5__3,13,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships
GEN,23,19488.0,26285.99999999999,45720.00000000004,50472.000000000044,50947.20000000005,50994.72000000004,50999.47199999997,15,0.0,15__0,11,Business Services,Technology Services
GENI,72,16280.0,19625.000000000007,50072.5,50232.25,50248.225,50249.8225,50249.98225,20,0.0,20__0,10,Computer and Technology,Internet - Content
GEO,1873,18602.999999999993,32500.0,116929.47999999982,378839.9999999979,1305582.3999999166,1492258.2400002184,1510925.8239999462,35,1.0,35__1,7,Business Services,Government Services
GERN,19,10999.999999999996,17499.999999999945,35500.00000000001,39549.999999999985,39955.000000000015,39995.49999999999,39999.54999999998,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
GES,67,12194.999999999996,16417.5,25201.600000000017,27720.15999999999,27972.015999999974,27997.201600000015,27999.720159999983,20,0.0,20__0,10,Consumer Discretionary,Textile - Apparel
GETY,7,6192.000000000001,6695.999999999999,7099.199999999999,7189.92,7198.991999999999,7199.899200000001,7199.98992,10,0.0,10__0,12,Computer and Technology,Internet - Software
