security,num_trades,p900000_trade_value,p950000_trade_value,p990000_trade_value,p999000_trade_value,p999900_trade_value,p999990_trade_value,p999999_trade_value,trade_volume_bin,cluster,final_cluster,trade_volume_bin_rank,sector,industry
DASH,10923,17747.80000000001,29593.199999999975,79205.30000000009,418821.9999999765,1065333.200000081,1146153.1799999776,1154115.3180000419,40,0.0,40__0,6,Computer and Technology,Internet - Services
DAVA,29,20125.0,21569.999999999996,23459.999999999996,23901.000000000004,23945.1,23949.51,23949.951,15,0.0,15__0,11,Computer and Technology,Computers - IT Services
DAVE,933,15480.000000000007,29669.999999999996,74400.0,198769.39999999836,282271.93999999756,290622.1939999998,291457.21939999657,30,2.0,30__2,8,Business Services,Technology Services
DAWN,18,8343.300000000001,10864.349999999995,13372.869999999994,13937.287000000002,13993.728700000001,13999.372869999997,13999.937287,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
DAY,38,8946.000000000002,10365.99999999999,18152.300000000014,19554.230000000007,19694.422999999995,19708.442300000017,19709.84423000001,15,0.0,15__0,11,Computer and Technology,Internet - Software
DB,239,13390.0,17753.699999999997,49965.600000000035,116829.48000000003,129582.94800000034,130858.29480000072,130985.82948000023,25,0.0,25__0,9,Finance,Banks - Foreign
DBD,24,4500.0,4542.5,4954.249999999999,5062.924999999999,5073.7925000000005,5074.87925,5074.987924999998,15,0.0,15__0,11,Computer and Technology,Internet - Software
DBI,28,35479.00000000002,63899.99999999999,83520.00000000001,89351.99999999997,89935.19999999998,89993.51999999999,89999.35200000001,15,0.0,15__0,11,Retail-Wholesale,Retail - Apparel and Shoes
DBRG,165,20303.999999999996,38269.99999999988,137599.99999999948,169697.60000000015,171409.75999999995,171580.97600000023,171598.09759999986,20,0.0,20__0,10,Finance,REIT and Equity Trust
DBX,380,17481.500000000084,35008.80000000005,192599.99999999878,529641.9999999924,666764.2000000085,680476.4200000078,681847.6419999963,25,0.0,25__0,9,Computer and Technology,Internet - Services
DC,1,3237.0000000000005,3237.0000000000005,3237.0000000000005,3237.0000000000005,3237.0000000000005,3237.0000000000005,3237.0000000000005,0,2.0,0__2,14,Basic Materials,Mining - Gold
DCGO,5,5716.0,6357.999999999999,6871.599999999999,6987.16,6998.716,6999.8716,6999.98716,5,0.0,5__0,13,Medical,Medical Services
DCI,3,7652.0,7920.999999999999,8136.199999999999,8184.619999999999,8189.4619999999995,8189.946199999999,8189.994619999999,5,0.0,5__0,13,Industrial Products,Pollution Control
DCO,4,14910.000000000002,15854.999999999998,16611.0,16781.1,16798.11,16799.811,16799.9811,5,3.0,5__3,13,Aerospace,Aerospace - Defense Equipment
DCOM,2,6398.400000000001,6439.200000000001,6471.840000000001,6479.184000000001,6479.9184000000005,6479.991840000001,6479.999184000001,5,0.0,5__0,13,Finance,Banks - Southeast
DCTH,14,7470.000000000002,8229.5,8421.899999999998,8465.189999999999,8469.518999999998,8469.951899999998,8469.995189999998,10,0.0,10__0,12,Medical,Medical - Instruments
DD,574,16400.0,26085.800000000017,85530.23999999971,150281.82,150622.18200000003,150656.21820000003,150659.62181999997,30,2.0,30__2,8,Basic Materials,Chemical - Diversified 
DDD,9,8031.0,9512.999999999998,10698.6,10965.36,10992.036,10994.7036,10994.97036,10,0.0,10__0,12,Industrial Products,Commercial Printing
DDOG,15297,16004.999999999998,26304.99999999997,85010.39999999976,383519.9999999986,931403.200000007,1287539.6800002202,1341503.9680001647,40,0.0,40__0,6,Computer and Technology,Internet - Software
DE,5768,14922.000000000007,23320.0,52299.499999999985,153394.49400000786,977700.3750004247,1555770.03749984,1613577.0037493762,40,3.0,40__3,6,Industrial Products,Manufacturing - Farm Equipment
DEA,1,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,2.0,0__2,14,Finance,REIT and Equity Trust - Other
DECK,6624,18700.0,31470.499999999935,174424.49999999677,686032.0000000065,1219132.4000000167,1464713.2400002265,1489271.3239999101,40,2.0,40__2,6,Retail-Wholesale,Retail - Apparel and Shoes
DEI,22,14532.00000000001,17545.999999999996,19512.8,19951.28,19995.128000000004,19999.5128,19999.95128,15,0.0,15__0,11,Finance,REIT and Equity Trust - Other
DELL,29963,16524.0,25497.599999999944,64816.160000000236,202891.4000000048,496711.1239999662,612461.3775002627,647146.1377499327,45,1.0,45__1,5,Computer and Technology,Computer - Micro Computers
DEO,110,11499.999999999998,15172.999999999995,34503.29999999996,46192.545000000064,47369.25450000009,47486.92545000011,47498.69254499989,20,0.0,20__0,10,Consumer Staples,Beverages - Alcohol
DFDV,54,12705.0,18076.49999999995,36367.49999999997,48411.750000000065,49616.17500000004,49736.61750000006,49748.66174999997,15,0.0,15__0,11,Computer and Technology,Internet - Software
DFH,14,15540.000000000011,21092.499999999996,25018.499999999993,25901.850000000002,25990.184999999998,25999.01850000001,25999.901849999995,10,0.0,10__0,12,Construction,Building Products - Home Builders
DFIN,1,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,0,0.0,0__0,14,Computer and Technology,Internet - Software and Services
DG,5775,16104.600000000015,24782.200000000008,84822.00000000051,385625.6719999805,1081190.436999971,1201619.0437001658,1213661.9043699533,40,0.0,40__0,6,Retail-Wholesale,Retail - Discount Stores
DGX,352,16942.50000000002,32994.999999999985,257150.00000000032,393774.0000000001,433577.4,437557.7399999993,437955.77399999707,25,0.0,25__0,9,Medical,Medical - Outpatient and Home Healthcare
DHI,2492,15168.0,22927.999999999993,63356.30000000001,343467.4400000022,480752.7,481425.2699999997,481492.5269999994,35,0.0,35__0,7,Construction,Building Products - Home Builders
DHR,2673,15227.600000000006,26250.00000000001,93037.28000000055,380145.5039999999,538225.1968000353,576042.119680025,579823.8119679881,35,0.0,35__0,7,Medical,Medical Services
DHT,50,12594.2,14527.499999999996,55863.419999999984,59586.342000000004,59958.63420000001,59995.86342000001,59999.586341999966,15,0.0,15__0,11,Transportation,Transportation - Shipping
DIN,20,28008.0,28158.75,29355.749999999996,29625.075000000004,29652.0075,29654.70075,29654.970074999997,15,0.0,15__0,11,Retail-Wholesale,Retail - Restaurants
DINO,172,15750.0,24834.999999999996,61057.35999999997,67355.12400000004,68025.5124,68092.55123999999,68099.25512400002,20,0.0,20__0,10,Oils-Energy,Oil and Gas - Refining and Marketing
DIOD,15,9811.999999999998,19053.99999999997,34050.79999999998,37425.080000000016,37762.50799999999,37796.250799999994,37799.62507999999,10,0.0,10__0,12,Computer and Technology,Electronics - Semiconductors
DIS,14558,15750.0,24779.59999999999,75068.90000000007,295258.6349999993,601132.1489999274,790240.3929001624,807538.0392899442,40,0.0,40__0,6,Consumer Discretionary,Media Conglomerates
DJT,64274,17600.0,28363.849999999984,74085.39999999994,427842.5699999959,1257434.2650001147,2962095.8150004405,3560509.5814962806,50,4.0,50__4,4,Computer and Technology,Internet - Software
DK,53,16830.000000000004,63891.99999999998,71480.0,71948.0,71994.8,71999.48000000001,71999.94799999999,15,0.0,15__0,11,Oils-Energy,Oil and Gas - Refining and Marketing
DKL,6,32340.0,32670.0,32934.0,32993.4,32999.340000000004,32999.934,32999.9934,10,0.0,10__0,12,Oils-Energy,Oil and Gas - Production Pipeline - MLB
DKNG,8676,15571.5,24612.5,89460.0,374172.67500000936,714660.9449999938,731389.2944999916,733062.1294499796,40,0.0,40__0,6,Consumer Discretionary,Gaming
DKS,4283,17392.000000000004,26780.0,90900.00000000146,584840.6699999999,1639831.799999798,1909983.1800002349,1936998.3180000873,35,1.0,35__1,7,Retail-Wholesale,Retail - Miscellaneous
DLB,2,5994.0,6077.0,6143.4,6158.34,6159.834,6159.9834,6159.99834,5,0.0,5__0,13,Consumer Discretionary,Audio Video Production
DLHC,1,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,0,0.0,0__0,14,Business Services,Staffing Firms
DLO,81,22000.0,27900.0,36000.000000000015,39600.00000000001,39960.00000000002,39996.00000000001,39999.60000000001,20,0.0,20__0,10,Business Services,Financial Transaction Services
DLR,975,14166.000000000002,22620.0,46093.999999999985,208675.20999998096,568594.0210000027,604585.9021000143,608185.0902099827,30,2.0,30__2,8,Finance,REIT and Equity Trust - Other
DLTR,7443,14898.000000000011,24635.99999999998,118622.79999999958,623864.9999999984,2750640.0,2750640.0,2750640.0,40,4.0,40__4,6,Retail-Wholesale,Retail - Discount Stores
DLX,1,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,0,2.0,0__2,14,Business Services,Business - Office Products
DMRC,40,8190.000000000001,9603.999999999995,14981.999999999996,17158.19999999999,17375.81999999999,17397.582000000024,17399.758199999993,15,0.0,15__0,11,Industrial Products,Security and Safety Services
DNA,172,12337.500000000002,16359.99999999999,41851.79999999962,156659.58000000074,171590.95800000007,173084.09579999972,173233.40958000053,20,0.0,20__0,10,Medical,Medical - Biomedical and Genetics
DNB,66,20836.5,26718.999999999996,60436.99999999983,77881.70000000007,79626.16999999993,79800.6170000002,79818.0616999998,20,0.0,20__0,10,Business Services,Business - Information Services
DNLI,12,58100.00000000001,77999.99999999997,95600.00000000003,99560.00000000003,99956.00000000003,99995.60000000002,99999.55999999997,10,3.0,10__3,12,Medical,Medical - Biomedical and Genetics
DNN,26,31000.0,38000.0,55000.0,59500.00000000003,59949.99999999997,59995.000000000044,59999.499999999985,15,0.0,15__0,11,Basic Materials,Mining - Miscellaneous
DNOW,2,4497.0,4498.5,4499.7,4499.97,4499.997,4499.9997,4499.99997,5,0.0,5__0,13,Industrial Products,Manufacturing - General Industrial 
DNTH,5,24626.0,25438.0,26087.6,26233.76,26248.376,26249.8376,26249.98376,5,3.0,5__3,13,Medical,Medical - Biomedical and Genetics
DNUT,13,10608.000000000002,33081.99999999992,59508.39999999994,65454.339999999975,66048.93399999996,66108.39340000006,66114.33934,10,0.0,10__0,12,Consumer Staples,Consumer Products - Staples
DOC,62,13688.999999999998,16550.399999999998,32811.48000000001,42656.148,43640.61480000006,43739.0614800001,43748.90614799996,20,0.0,20__0,10,Finance,REIT and Equity Trust - Other
DOCN,618,16910.000000000015,30010.5,47169.900000000256,68830.00000000038,74383.00000000026,74938.30000000003,74993.82999999967,30,2.0,30__2,8,Computer and Technology,Internet - Software
DOCS,1617,15205.200000000003,21635.999999999967,51377.99999999996,174600.00000000035,280874.17600001,296638.4176000109,298214.84175999864,30,2.0,30__2,8,Medical,Medical Services
DOCU,3991,15440.0,22646.0,51741.39999999999,170130.00000000285,361076.7400000059,380015.6740000126,381909.5673999917,35,0.0,35__0,7,Computer and Technology,Internet - Software
DOLE,1,3840.0000000000005,3840.0000000000005,3840.0000000000005,3840.0000000000005,3840.0000000000005,3840.0000000000005,3840.0000000000005,0,2.0,0__2,14,Consumer Staples,Agriculture - Operations
DOMO,27,11570.000000000002,23236.99999999999,38318.999999999985,41559.90000000001,41883.98999999999,41916.39900000005,41919.63989999998,15,0.0,15__0,11,Computer and Technology,Internet - Software
DOOO,11,17370.0,22095.0,25875.000000000004,26725.500000000004,26810.550000000007,26819.055000000004,26819.905500000004,10,0.0,10__0,12,Auto-Tires-Trucks,Automotive - Original Equipment
DORM,8,31500.0,33250.0,34650.0,34965.0,34996.5,34999.65,34999.965,10,0.0,10__0,12,Auto-Tires-Trucks,Automotive - Replacement Parts
DOUG,1,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,0,2.0,0__2,14,Finance,Real Estate - Operations
DOV,255,47210.39999999996,93033.49999999994,148380.00000000003,352202.0000000013,383520.2000000013,386652.02000000246,386965.2019999983,25,2.0,25__2,9,Industrial Products,Manufacturing - General Industrial 
DOW,759,16300.000000000011,26797.500000000004,57610.97999999965,129501.99999999882,150650.2000000013,152765.02000000118,152976.50199999943,30,2.0,30__2,8,Basic Materials,Chemical - Diversified 
DOX,9,21400.000000000004,33199.99999999999,42640.0,44764.0,44976.4,44997.640000000014,44999.763999999996,10,0.0,10__0,12,Computer and Technology,Computers - IT Services
DOYU,2,5290.0,5295.0,5299.0,5299.9,5299.99,5299.999,5299.9999,5,0.0,5__0,13,Consumer Discretionary,Gaming
DPZ,2687,17844.0,27987.999999999993,72062.0,192287.75999999748,612268.3840000052,622556.8384000025,623585.6838399887,35,2.0,35__2,7,Retail-Wholesale,Retail - Restaurants
DQ,287,25000.0,41162.999999999985,95045.59999999998,104142.0,104914.20000000006,104991.42,104999.14199999995,25,0.0,25__0,9,Basic Materials,Chemical - Specialty
DRD,4,25600.0,26799.999999999996,27759.999999999996,27976.0,27997.6,27999.760000000002,27999.976,5,3.0,5__3,13,Basic Materials,Mining - Gold
DRI,819,16740.000000000022,28500.0,186480.2399999994,381603.26000000007,383760.3259999999,383976.0326000002,383997.60326000006,30,1.0,30__1,8,Retail-Wholesale,Retail - Restaurants
DRS,8,6654.399999999999,7651.199999999997,8448.639999999998,8628.063999999998,8646.006399999998,8647.800639999998,8647.980063999998,10,0.0,10__0,12,Aerospace,Aerospace - Defense Equipment
DRVN,4,4302.0,4311.0,4318.2,4319.82,4319.982,4319.9982,4319.99982,5,0.0,5__0,13,Retail-Wholesale,Automotive - Retail and Wholesale - Parts
DSGX,24,13777.499999999995,24546.14999999998,29156.899999999998,29978.690000000002,30060.869000000006,30069.086900000006,30069.90868999999,15,0.0,15__0,11,Computer and Technology,Computer - Software
DSP,2,5871.5,5928.25,5973.65,5983.865,5984.8865,5984.98865,5984.998865,5,0.0,5__0,13,Business Services,Technology Services
DSX,1,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,0,2.0,0__2,14,Transportation,Transportation - Shipping
DT,504,20379.0,54929.95,252629.99999999767,10918600.000000002,10918600.000000002,10918600.000000002,10918600.000000002,25,1.0,25__1,9,Computer and Technology,Computers - IT Services
DTE,21,45360.0,65340.00000000001,71244.0,72572.40000000001,72705.24,72718.524,72719.8524,15,0.0,15__0,11,Utilities,Utility - Electric Power
DTM,3,13324.000000000002,14527.0,15489.400000000001,15705.940000000002,15727.594000000003,15729.759400000003,15729.97594,5,3.0,5__3,13,Oils-Energy,Oil and Gas - Integrated - United States
DUK,471,13800.0,26488.5,71152.00000000015,1036942.9999999923,1156694.300000009,1168669.430000012,1169866.942999998,25,0.0,25__0,9,Utilities,Utility - Electric Power
DUOL,3610,17202.0,27190.999999999993,70078.60999999994,285578.8800000018,815151.1969999316,987518.119699969,1004754.8119698279,35,2.0,35__2,7,Business Services,Technology Services
DV,91,21000.0,27512.0,137583.99999999738,508758.39999999845,545875.8399999999,549587.5839999993,549958.7583999999,20,2.0,20__2,10,Computer and Technology,Internet - Software
DVA,475,16246.0,23931.399999999994,79630.0,302422.1000000021,387038.2100000036,395499.821000006,396345.9821000006,25,0.0,25__0,9,Medical,Medical - Outpatient and Home Healthcare
DVAX,12,9969.0,29124.99999999997,47825.00000000002,52032.50000000003,52453.25000000004,52495.325000000026,52499.53249999997,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
DVN,1891,13206.0,18330.0,36553.199999999975,100000.0,134467.49999999665,141696.75000000832,142419.67499999984,35,0.0,35__0,7,Oils-Energy,Oil and Gas - Exploration and Production - United States
DWTX,1,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0,0.0,0__0,14,Medical,Medical - Biomedical and Genetics
DXC,18,10106.000000000002,20193.749999999924,56658.749999999905,64863.37500000003,65683.83750000002,65765.88374999996,65774.08837500002,15,0.0,15__0,11,Computer and Technology,Computers - IT Services
DXCM,2078,15378.999999999998,23636.24999999999,99145.30000000002,380495.0369999897,451042.5600000046,463604.25599999435,464860.4255999933,35,0.0,35__0,7,Medical,Medical - Instruments
DXPE,23,17200.0,17515.0,47385.000000000044,54958.50000000006,55715.85000000006,55791.58500000005,55799.15849999995,15,0.0,15__0,11,Industrial Products,Manufacturing - General Industrial 
DY,297,11592.000000000004,20129.999999999993,172065.60000000495,1081320.0000000054,1269131.9999999886,1287913.2000000188,1289791.320000006,25,0.0,25__0,9,Construction,Building Products - Heavy Construction
DYAI,1,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,0,2.0,0__2,14,Medical,Medical - Biomedical and Genetics
DYN,177,14814.000000000002,26093.999999999985,183351.12000000366,572356.8800000013,588235.6880000012,589823.5688000009,589982.3568799989,20,2.0,20__2,10,Medical,Medical - Drugs
EA,2156,16884.0,31625.0,141124.99999999953,559849.999999974,1019163.7500000513,1067166.3750000163,1071966.6374999678,35,2.0,35__2,7,Consumer Discretionary,Gaming
EAT,1920,17510.000000000015,28514.999999999985,85607.49999999996,286388.2799999751,688329.3719999933,723582.9372000039,727108.293719991,35,2.0,35__2,7,Retail-Wholesale,Retail - Restaurants
EB,2,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,5,0.0,5__0,13,Computer and Technology,Internet - Services
EBAY,1375,14519.600000000033,25701.89999999996,148000.0,649361.9999999944,797829.9359999951,806406.993600009,807264.699360004,30,1.0,30__1,8,Retail-Wholesale,Internet - Commerce
EBC,16,11600.0,12750.0,14549.999999999998,14954.999999999998,14995.5,14999.550000000001,14999.954999999996,10,0.0,10__0,12,Finance,Banks - Northeast
EBF,2,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,5,3.0,5__3,13,Industrial Products,Office Supplies
EBS,63,10400.000000000002,14300.199999999999,22660.00000000002,26566.00000000002,26956.600000000002,26995.660000000014,26999.566000000003,20,0.0,20__0,10,Medical,Medical - Biomedical and Genetics
EC,7,5975.000000000001,6604.999999999999,7109.0,7222.400000000001,7233.74,7234.874000000002,7234.987400000001,10,0.0,10__0,12,Oils-Energy,Oil and Gas - Integrated - International
ECL,170,8800.0,9461.499999999995,18772.500000000022,169221.44999999806,195527.14500000127,198157.7145000006,198420.77145000006,20,0.0,20__0,10,Basic Materials,Chemical - Specialty
ECPG,5,10760.000000000002,10880.000000000002,10976.000000000002,10997.600000000002,10999.760000000002,10999.976000000002,10999.997600000002,5,0.0,5__0,13,Finance,Financial - Consumer Loans
